Ned_ID,IR_detection,id,goal,feedback
Ned2 n.1,0,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1438, y = 0.0504, z = 0.2917
roll = 2.269, pitch = 1.297, yaw = 2.615"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.302, pitch = 1.287, yaw = 2.649"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.298, pitch = 1.288, yaw = 2.646"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.306, pitch = 1.288, yaw = 2.654"
Ned2 n.1,0,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.302, pitch = 1.287, yaw = 2.649"
Ned2 n.1,1,observe_point,"[0.1432, 0.0502, 0.2917, 2.302, 1.287, 2.649]","x = 0.1432, y = 0.0502, z = 0.2917
roll = 2.306, pitch = 1.288, yaw = 2.654"
Ned2 n.1,0,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1122, y = -0.0122, z = 0.1453
roll = -2.263, pitch = 1.507, yaw = -2.220"
Ned2 n.1,0,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1121, y = -0.0112, z = 0.1454
roll = -2.445, pitch = 1.500, yaw = -2.395"
Ned2 n.1,0,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1096, y = -0.0120, z = 0.1449
roll = -2.469, pitch = 1.495, yaw = -2.430"
Ned2 n.1,0,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1092, y = -0.0120, z = 0.1448
roll = -2.495, pitch = 1.493, yaw = -2.456"
Ned2 n.1,0,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1101, y = -0.0122, z = 0.1449
roll = -2.428, pitch = 1.497, yaw = -2.388"
Ned2 n.1,0,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1099, y = -0.0120, z = 0.1450
roll = -2.442, pitch = 1.497, yaw = -2.402"
Ned2 n.1,0,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1092, y = -0.0120, z = 0.1448
roll = -2.500, pitch = 1.493, yaw = -2.456"
Ned2 n.1,1,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1101, y = -0.0122, z = 0.1450
roll = -2.431, pitch = 1.499, yaw = -2.389"
Ned2 n.1,0,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1095, y = -0.0122, z = 0.1450
roll = -2.456, pitch = 1.494, yaw = -2.416"
Ned2 n.1,0,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1100, y = -0.0123, z = 0.1449
roll = -2.415, pitch = 1.496, yaw = -2.375"
Ned2 n.1,0,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1097, y = -0.0120, z = 0.1450
roll = -2.455, pitch = 1.496, yaw = -2.416"
Ned2 n.1,1,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1094, y = -0.0120, z = 0.1448
roll = -2.482, pitch = 1.494, yaw = -2.443"
Ned2 n.1,1,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1101, y = -0.0120, z = 0.1449
roll = -2.441, pitch = 1.498, yaw = -2.402"
Ned2 n.1,1,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1091, y = -0.0120, z = 0.1450
roll = -2.500, pitch = 1.493, yaw = -2.456"
Ned2 n.1,1,observe_point,"[0.03123160950542081, 0.27519698024843176, -0.3583151276062615, -0.03365492374369117, -1.7319569631126819, 0.007762557529221059]","x = 0.1097, y = -0.0122, z = 0.1450
roll = -2.442, pitch = 1.495, yaw = -2.402"
Ned2 n.1,1,observe_point,"[0.03123160950542081, 0.27519698024843176, -0.3583151276062615, -0.03365492374369117, -1.7319569631126819, 0.007762557529221059]","x = 0.2195, y = -0.0478, z = 0.1193
roll = 1.320, pitch = 1.566, yaw = 1.309"
Ned2 n.1,1,observe_point,"[0.03123160950542081, 0.27519698024843176, -0.3583151276062615, -0.03365492374369117, -1.7319569631126819, 0.007762557529221059]","x = 0.1400, y = -0.0001, z = 0.2031
roll = -0.001, pitch = 0.756, yaw = -0.001"
Ned2 n.1,1,observe_point,"[0.03123160950542081, 0.27519698024843176, -0.3583151276062615, -0.03365492374369117, -1.7319569631126819, 0.007762557529221059]","x = 0.1400, y = -0.0001, z = 0.2031
roll = -0.001, pitch = 0.756, yaw = -0.001"
Ned2 n.1,1,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1149, y = -0.0117, z = 0.1471
roll = -0.863, pitch = 1.497, yaw = -0.799"
Ned2 n.1,1,observe_point,"[0.1097, -0.012, 0.145, -2.456, 1.496, -2.416]","x = 0.1145, y = -0.0121, z = 0.1457
roll = -0.934, pitch = 1.503, yaw = -0.871"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1964, y = -0.0087, z = 0.2964
roll = -3.057, pitch = 1.132, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.2001, y = -0.0063, z = 0.2948
roll = -3.068, pitch = 1.152, yaw = 3.114"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1963, y = -0.0087, z = 0.2965
roll = -3.056, pitch = 1.128, yaw = 3.109"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1965, y = -0.0087, z = 0.2964
roll = -3.058, pitch = 1.133, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1965, y = -0.0087, z = 0.2964
roll = -3.055, pitch = 1.133, yaw = 3.109"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1962, y = -0.0087, z = 0.2965
roll = -3.058, pitch = 1.127, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1964, y = -0.0087, z = 0.2964
roll = -3.058, pitch = 1.132, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1973, y = -0.0086, z = 0.2962
roll = -3.065, pitch = 1.150, yaw = 3.102"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1963, y = -0.0087, z = 0.2965
roll = -3.060, pitch = 1.128, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1961, y = -0.0087, z = 0.2965
roll = -3.060, pitch = 1.125, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1961, y = -0.0087, z = 0.2965
roll = -3.060, pitch = 1.125, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1963, y = -0.0087, z = 0.2965
roll = -3.060, pitch = 1.128, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1961, y = -0.0086, z = 0.2965
roll = -3.060, pitch = 1.124, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1966, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.136, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1963, y = -0.0087, z = 0.2965
roll = -3.060, pitch = 1.128, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1972, y = -0.0086, z = 0.2963
roll = -3.063, pitch = 1.147, yaw = 3.102"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1968, y = -0.0088, z = 0.2964
roll = -3.056, pitch = 1.139, yaw = 3.109"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.061, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1975, y = -0.0086, z = 0.2962
roll = -3.061, pitch = 1.155, yaw = 3.102"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1968, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.139, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1962, y = -0.0087, z = 0.2965
roll = -3.060, pitch = 1.127, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1966, y = -0.0086, z = 0.2964
roll = -3.063, pitch = 1.136, yaw = 3.102"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1963, y = -0.0087, z = 0.2965
roll = -3.060, pitch = 1.128, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0088, z = 0.2964
roll = -3.056, pitch = 1.138, yaw = 3.109"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1966, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.136, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1964, y = -0.0087, z = 0.2961
roll = -3.056, pitch = 1.132, yaw = 3.109"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1965, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.133, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1965, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.133, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1965, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.133, yaw = 3.105"
Ned2 n.1,1,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4267, y = -0.1273, z = 0.2426
roll = -0.176, pitch = 0.952, yaw = -0.170"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1972, y = -0.0086, z = 0.2962
roll = -3.063, pitch = 1.148, yaw = 3.102"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1964, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.132, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1969, y = -0.0087, z = 0.2963
roll = -3.060, pitch = 1.141, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1976, y = -0.0090, z = 0.2955
roll = -3.073, pitch = 1.153, yaw = 3.104"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1969, y = -0.0087, z = 0.2963
roll = -3.060, pitch = 1.141, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.2013, y = -0.0047, z = 0.2940
roll = -3.076, pitch = 1.138, yaw = 3.114"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1966, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.136, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1966, y = -0.0086, z = 0.2964
roll = -3.063, pitch = 1.136, yaw = 3.102"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1965, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.133, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1966, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.136, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1966, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.136, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1966, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.136, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1960, y = -0.0087, z = 0.2962
roll = -3.056, pitch = 1.124, yaw = 3.109"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1972, y = -0.0086, z = 0.2962
roll = -3.063, pitch = 1.148, yaw = 3.102"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0121, z = 0.2963
roll = -3.053, pitch = 1.141, yaw = 3.096"
Ned2 n.1,1,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4266, y = -0.1264, z = 0.2432
roll = -0.165, pitch = 0.965, yaw = -0.163"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1963, y = -0.0105, z = 0.2961
roll = -3.060, pitch = 1.132, yaw = 3.096"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1972, y = -0.0086, z = 0.2962
roll = -3.061, pitch = 1.148, yaw = 3.102"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1961, y = -0.0086, z = 0.2965
roll = -3.060, pitch = 1.124, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1978, y = -0.0086, z = 0.2961
roll = -3.061, pitch = 1.161, yaw = 3.102"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.058, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1966, y = -0.0087, z = 0.2960
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1964, y = -0.0087, z = 0.2964
roll = -3.058, pitch = 1.132, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1969, y = -0.0087, z = 0.2963
roll = -3.060, pitch = 1.141, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1963, y = -0.0087, z = 0.2965
roll = -3.060, pitch = 1.128, yaw = 3.105"
Ned2 n.1,0,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1966, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.136, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1980, y = -0.0087, z = 0.2957
roll = -3.058, pitch = 1.167, yaw = 3.106"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1982, y = -0.0087, z = 0.2960
roll = -3.060, pitch = 1.168, yaw = 3.102"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1983, y = -0.0086, z = 0.2960
roll = -3.065, pitch = 1.171, yaw = 3.098"
Ned2 n.1,0,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1982, y = -0.0086, z = 0.2960
roll = -3.063, pitch = 1.168, yaw = 3.098"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1971, y = -0.0087, z = 0.2963
roll = -3.058, pitch = 1.145, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.2018, y = -0.0016, z = 0.2963
roll = -3.078, pitch = 1.178, yaw = 3.129"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1977, y = -0.0086, z = 0.2961
roll = -3.065, pitch = 1.159, yaw = 3.098"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1969, y = -0.0086, z = 0.2963
roll = -3.063, pitch = 1.141, yaw = 3.102"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1973, y = -0.0086, z = 0.2962
roll = -3.061, pitch = 1.150, yaw = 3.102"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1964, y = -0.0086, z = 0.2965
roll = -3.063, pitch = 1.130, yaw = 3.102"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1969, y = -0.0086, z = 0.2963
roll = -3.063, pitch = 1.141, yaw = 3.102"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1959, y = -0.0086, z = 0.2966
roll = -3.060, pitch = 1.121, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1963, y = -0.0087, z = 0.2965
roll = -3.060, pitch = 1.128, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0088, z = 0.2964
roll = -3.055, pitch = 1.138, yaw = 3.109"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0088, z = 0.2964
roll = -3.055, pitch = 1.138, yaw = 3.109"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.058, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1966, y = -0.0087, z = 0.2964
roll = -3.055, pitch = 1.135, yaw = 3.109"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.058, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1963, y = -0.0087, z = 0.2965
roll = -3.060, pitch = 1.130, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1968, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.139, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1975, y = -0.0086, z = 0.2958
roll = -3.068, pitch = 1.155, yaw = 3.098"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1968, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.139, yaw = 3.105"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1967, y = -0.0087, z = 0.2964
roll = -3.060, pitch = 1.138, yaw = 3.105"
Ned2 n.1,0,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1964, y = -0.0087, z = 0.2964
roll = -3.058, pitch = 1.132, yaw = 3.105"
Ned2 n.1,1,safe_pickpoint,"x = 0.1730, y = -0.2683, z = 0.2502
roll = 2.586, pitch = 1.182, yaw = 2.593","x = 0.1764, y = -0.2597, z = 0.2389
roll = 2.547, pitch = 1.189, yaw = 2.568"
Ned2 n.1,1,pickpoint,"x = 0.1512, y = -0.2572, z = 0.1813
roll = 2.540, pitch = 1.212, yaw = 2.592","x = 0.1519, y = -0.2584, z = 0.1835
roll = 2.554, pitch = 1.210, yaw = 2.592"
Ned2 n.1,1,safe_pickpoint,"x = 0.1730, y = -0.2683, z = 0.2502
roll = 2.586, pitch = 1.182, yaw = 2.593","x = 0.1709, y = -0.2672, z = 0.2403
roll = 2.591, pitch = 1.187, yaw = 2.607"
Ned2 n.1,1,Conveyor starting point,"x = 0.2069, y = -0.1624, z = 0.1753
roll = 1.545, pitch = 1.445, yaw = 1.637","x = 0.2082, y = -0.1657, z = 0.1784
roll = 1.587, pitch = 1.442, yaw = 1.683"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1996, y = -0.0117, z = 0.2930
roll = -3.085, pitch = 1.153, yaw = 3.083"
Ned2 n.1,1,observe_point,"[0.1964, -0.0087, 0.2964, -3.057, 1.132, 3.105]","x = 0.1975, y = -0.0089, z = 0.2956
roll = -3.071, pitch = 1.150, yaw = 3.097"
Ned2 n.1,1,reload_point,"[0.4281, -0.1278, 0.242, -0.184, 0.94, -0.175]","x = 0.4263, y = -0.1265, z = 0.2439
roll = -0.172, pitch = 0.961, yaw = -0.168"
Ned2 n.1,1,safe_pickpoint,"[0.173, -0.2683, 0.2502, 2.586, 1.182, 2.593]","x = 0.1737, y = -0.2689, z = 0.2501
roll = 2.592, pitch = 1.200, yaw = 2.601"
Ned2 n.1,1,pickpoint,"[0.1512, -0.2572, 0.1813, 2.54, 1.212, 2.592]","x = 0.1511, y = -0.2582, z = 0.1816
roll = 2.568, pitch = 1.220, yaw = 2.618"
Ned2 n.1,1,safe_pickpoint,"[0.173, -0.2683, 0.2502, 2.586, 1.182, 2.593]","x = 0.1705, y = -0.2675, z = 0.2391
roll = 2.593, pitch = 1.186, yaw = 2.609"
Ned2 n.1,1,Conveyor starting point,"[0.2069, -0.1624, 0.1753, 1.545, 1.445, 1.637]","x = 0.2082, y = -0.1647, z = 0.1777
roll = 1.549, pitch = 1.449, yaw = 1.648"
